time,spatial_ref,SPI3
1950-03-31,0,-0.27098734716081435
1951-03-31,0,-0.26707536007394655
1952-03-31,0,0.4985047913233618
1953-03-31,0,-0.007613292015246925
1954-03-31,0,-0.06418082427949659
1955-03-31,0,-1.077259603687701
1956-03-31,0,-0.49918432125228657
1957-03-31,0,0.5665719419148882
1958-03-31,0,-0.4062784352889676
1959-03-31,0,0.20367710528918861
1960-03-31,0,-1.7303906677863057
1961-03-31,0,-0.36913778756167265
1962-03-31,0,-0.08612667834143617
1963-03-31,0,0.23280945283375162
1964-03-31,0,0.8700287821334499
1965-03-31,0,-0.3739428264377138
1966-03-31,0,0.2707274147654671
1967-03-31,0,-0.3306811598739925
1968-03-31,0,-0.14634873739406806
1969-03-31,0,0.34642228319543367
1970-03-31,0,0.25589769970004383
1971-03-31,0,-0.05812342569236658
1972-03-31,0,-0.4576396018924791
1973-03-31,0,-0.2703077170727851
1974-03-31,0,-0.09814478660516782
1975-03-31,0,-1.4404424372600517
1976-03-31,0,-0.853310760709503
1977-03-31,0,-0.5660626928860837
1978-03-31,0,-0.3287741691265367
1979-03-31,0,-0.10109399031422354
1980-03-31,0,0.05556266773512511
1981-03-31,0,-0.4768280639077944
1982-03-31,0,-0.1009674912671078
1983-03-31,0,0.16053338512247964
1984-03-31,0,-0.7856207491083472
1985-03-31,0,0.2970200225207898
1986-03-31,0,-0.3184892140160976
1987-03-31,0,-0.07156677857669798
1988-03-31,0,-0.4463362453419327
1989-03-31,0,-0.5053956487047964
1990-03-31,0,-0.08894820139472875
1991-03-31,0,-0.26987346110288835
1992-03-31,0,-0.18791183169492898
1993-03-31,0,-0.17009545555815067
1994-03-31,0,-1.4052216482583153
1995-03-31,0,1.1903366284629318
1996-03-31,0,-0.9640885756177839
1997-03-31,0,-0.6107285294141076
1998-03-31,0,-0.56927479559895
1999-03-31,0,0.49589276043711367
2000-03-31,0,-0.7248229016009966
2001-03-31,0,0.5364178676726665
2002-03-31,0,0.757516317655598
2003-03-31,0,-1.2787617096409873
2004-03-31,0,1.1327538143840632
2005-03-31,0,0.2857847080190046
2006-03-31,0,-0.12949678130026807
2007-03-31,0,-0.4773698289189686
2008-03-31,0,0.4960129987814219
2009-03-31,0,0.31224315896754007
2010-03-31,0,-0.7495682602218727
2011-03-31,0,0.7273360418901944
2012-03-31,0,-0.05419888866155281
2013-03-31,0,-0.7782504870963411
2014-03-31,0,-0.01730127778477462
2015-03-31,0,-0.48780631276276015
2016-03-31,0,-0.23426631168355197
2017-03-31,0,0.46381833311038945
2018-03-31,0,0.4968972691524323
2019-03-31,0,0.7413559486832633
2020-03-31,0,0.2640857473856932
