time,spatial_ref,SPI3
1950-03-31,0,-0.7997320321540571
1951-03-31,0,-0.07402098973605897
1952-03-31,0,-0.6746585096414082
1953-03-31,0,-0.0038746429706430965
1954-03-31,0,-0.44311437433480094
1955-03-31,0,-0.2907149535340092
1956-03-31,0,-0.4007448793193526
1957-03-31,0,-0.4411398205666424
1958-03-31,0,-0.6110762720226938
1959-03-31,0,-0.5068631261550387
1960-03-31,0,-0.17766591994657088
1961-03-31,0,0.12377671133392763
1962-03-31,0,-0.9073436948968409
1963-03-31,0,0.20343389763259315
1964-03-31,0,-0.1463146704713971
1965-03-31,0,0.16225634562425573
1966-03-31,0,-0.605969544687827
1967-03-31,0,0.42339239340230567
1968-03-31,0,0.23877488717445303
1969-03-31,0,-0.10071158503668141
1970-03-31,0,-0.15955756168909674
1971-03-31,0,0.23113193895757034
1972-03-31,0,0.494644267401913
1973-03-31,0,-0.7105017012494059
1974-03-31,0,-0.015247329069952286
1975-03-31,0,-0.038910727506221536
1976-03-31,0,-0.9095083801643243
1977-03-31,0,-0.015751799463151646
1978-03-31,0,0.17880802871687626
1979-03-31,0,0.05312679100938265
1980-03-31,0,-0.22591220751996788
1981-03-31,0,0.5356668885735477
1982-03-31,0,-0.40859532176119506
1983-03-31,0,-0.63515292338651
1984-03-31,0,-0.20828574852362472
1985-03-31,0,-0.21892797617301304
1986-03-31,0,-0.7886515330243619
1987-03-31,0,-0.42526194881365464
1988-03-31,0,-0.560016409907412
1989-03-31,0,-0.3390700404525782
1990-03-31,0,-0.8250641868249807
1991-03-31,0,0.7503161558811932
1992-03-31,0,-0.25249597803520074
1993-03-31,0,0.1970271756678317
1994-03-31,0,-0.0611951164530652
1995-03-31,0,0.2707032806272118
1996-03-31,0,-0.33430321896828985
1997-03-31,0,-0.08053952449460493
1998-03-31,0,-0.48600812864680554
1999-03-31,0,0.7167851251196907
2000-03-31,0,-0.4814228177927504
2001-03-31,0,-0.24116324416948728
2002-03-31,0,-0.6474433002574512
2003-03-31,0,0.013751342792263109
2004-03-31,0,-0.1260520639831951
2005-03-31,0,-0.3277869685115779
2006-03-31,0,-0.21112623683278947
2007-03-31,0,0.3133446282060324
2008-03-31,0,-1.2183672105640888
2009-03-31,0,-0.7241350484954947
2010-03-31,0,-0.6410840649055378
2011-03-31,0,-0.37101102823629545
2012-03-31,0,-0.05585544847147255
2013-03-31,0,-0.37613390381573275
2014-03-31,0,-0.6052804931819354
2015-03-31,0,-1.4393792590969738
2016-03-31,0,-0.271158902532551
2017-03-31,0,-0.8947710970064401
2018-03-31,0,-0.8629148206170634
2019-03-31,0,0.09036530888293301
2020-03-31,0,-0.4704623146439025
