time,spatial_ref,SPI3
1950-03-31,0,0.17045343185799175
1951-03-31,0,0.003394443787093495
1952-03-31,0,0.6153000785982269
1953-03-31,0,-0.43044102984553345
1954-03-31,0,-0.6740929301129585
1955-03-31,0,-0.9665363348543217
1956-03-31,0,-0.11452737538402613
1957-03-31,0,-0.22987521855953674
1958-03-31,0,-0.027193289296563526
1959-03-31,0,0.04060854572394304
1960-03-31,0,-0.7962257165476541
1961-03-31,0,0.09621016017916595
1962-03-31,0,0.03378961061179088
1963-03-31,0,-0.2911679845281339
1964-03-31,0,-0.50313110115278
1965-03-31,0,-0.1786734799841092
1966-03-31,0,0.24077123532291222
1967-03-31,0,-1.1236010908918435
1968-03-31,0,-0.4720953150682872
1969-03-31,0,-0.47424548994690996
1970-03-31,0,0.027929318274967876
1971-03-31,0,-0.5350628608908813
1972-03-31,0,0.07963719775782449
1973-03-31,0,-0.34866725190934905
1974-03-31,0,0.05565895526866706
1975-03-31,0,-0.3303304766124145
1976-03-31,0,-0.9132115393939683
1977-03-31,0,0.07087605774356256
1978-03-31,0,-0.1439397229623417
1979-03-31,0,-0.3236668213094608
1980-03-31,0,0.06865644056416151
1981-03-31,0,-0.3829625564663136
1982-03-31,0,0.184994982585285
1983-03-31,0,-0.21302884720879184
1984-03-31,0,-0.6463083877681531
1985-03-31,0,-0.3350693877208286
1986-03-31,0,-0.455195201424518
1987-03-31,0,-0.13667073471212074
1988-03-31,0,0.14968795988020533
1989-03-31,0,-0.3694101739202683
1990-03-31,0,-0.2661869479358108
1991-03-31,0,-0.5244284295267065
1992-03-31,0,-0.5431915408648342
1993-03-31,0,-0.2341552490900822
1994-03-31,0,-0.7679900837044242
1995-03-31,0,-0.5739950391317229
1996-03-31,0,-0.15047218220402103
1997-03-31,0,-0.021420292849935883
1998-03-31,0,-0.40968721992242785
1999-03-31,0,-0.07867227214050061
2000-03-31,0,-0.21576297833631547
2001-03-31,0,-0.6017624530571803
2002-03-31,0,-0.2860652826363508
2003-03-31,0,-0.7826651647589681
2004-03-31,0,-0.5909717381046928
2005-03-31,0,-0.8396555540600447
2006-03-31,0,-0.5303049668569023
2007-03-31,0,-0.5083968595235032
2008-03-31,0,0.7422738615730234
2009-03-31,0,-0.05111727058110613
2010-03-31,0,-0.28210164512233377
2011-03-31,0,0.09697981441933841
2012-03-31,0,0.22195589695966458
2013-03-31,0,-0.0214017888732757
2014-03-31,0,-0.47002132900429344
2015-03-31,0,-0.8832204408018297
2016-03-31,0,0.20923950083138737
2017-03-31,0,-0.5907249490410783
2018-03-31,0,0.11090177018100424
2019-03-31,0,0.04306438628502936
2020-03-31,0,-0.5772541707092087
