,ERA5,ERA5-Land,JRA55,CFSR,HARv2,TerraClimate
1991-12-01,-0.012937654848872897,0.03935829605313395,-0.2309779442664627,-0.41123035120616197,0.11294462936137034,-0.40763797105744065
1992-01-01,0.25510529365955353,0.3128126783029022,-0.028115601127037003,-0.5143948471224732,0.35500563595638623,-0.3362062319173458
1992-02-01,0.4301022669410198,0.5183878787661527,0.18426731267995708,-0.3123910660657756,0.4832792027365928,-0.19986421826861678
1992-03-01,0.4488469387548007,0.5879718694708141,0.2582183454094662,-0.31142145875570215,0.44500659973621914,-0.08938322067962925
1992-04-01,0.27269993067813314,0.44546159244699063,0.2849904112961277,-0.24943160902687497,0.23088301404582573,-0.16343788513768362
1992-05-01,0.04609052653110743,0.23249767456498593,0.15799279275403452,-0.5593710031681278,0.0003774658402764897,-0.06326945268725971
1992-06-01,0.005079994160528308,0.18516970127633614,0.12768228337204068,-0.5464632567737349,-0.07021844468100909,-0.040140732671031173
1992-07-01,0.13085599688622065,0.435815248646455,0.3339751955663363,-0.3594641569175781,0.42047440473395337,0.3095061447279152
1992-08-01,0.317895244045777,0.49768993123860417,0.19059267741630134,-0.3965209145016124,0.44904786549911735,0.3733039983126793
1992-09-01,0.1605172499469674,0.33762299846284405,0.07002409919340519,-0.3599970962074787,0.22718493633567804,0.18271512602718257
1992-10-01,0.0030769660081740873,0.06786571857979415,-0.008593339913826754,-0.16354200058134413,-0.05970035517970692,0.29603680290509254
1992-11-01,-0.07492134904761748,-0.01744474178565599,0.038832955871187694,-0.2790212393994601,-0.0632479259162571,0.29975356177515367
1992-12-01,-0.13555335113633377,-0.12696585862673188,0.01815957033002122,-0.21012654317142113,-0.10575090721073603,0.22730390294414962
1993-01-01,0.03611147687174092,0.17672872103276724,0.22128742678028304,-0.28936586480088833,0.093709234989237,0.26407315385827324
1993-02-01,-0.02980468792684745,0.07751250738913912,0.04523101616601984,-0.23253758121291146,-0.00891453060630891,0.29083005436948123
1993-03-01,0.04110178001121358,0.2028004602134852,-0.03412160130852778,-0.2260781577008431,0.12503067713309132,0.36608808379377394
1993-04-01,-0.129871758860884,0.05261833498491932,-0.1973823550574513,-0.10350303018450613,-0.10532284527308895,0.3049405446284649
1993-05-01,-0.2177515230953518,0.03424819371764396,-0.1538944553534157,-0.03574176067426583,-0.09520141216709657,0.31381123487903934
