time,spatial_ref,SPI3
1950-03-31,0,0.2978983528481385
1951-03-31,0,-0.1346006760604989
1952-03-31,0,0.5923665649056609
1953-03-31,0,0.05535359067149646
1954-03-31,0,-1.388013320247133
1955-03-31,0,-0.692392263427371
1956-03-31,0,-0.1356539248716563
1957-03-31,0,0.5518061269839206
1958-03-31,0,0.016304554285819003
1959-03-31,0,-0.13611280979691356
1960-03-31,0,0.46508966085487696
1961-03-31,0,0.3051578180495886
1962-03-31,0,-0.20087019407313483
1963-03-31,0,-0.5491085857571663
1964-03-31,0,0.20248919975000665
1965-03-31,0,-0.45531392105441254
1966-03-31,0,-0.46603176579162164
1967-03-31,0,-0.5277145107696795
1968-03-31,0,-0.18633410573794806
1969-03-31,0,0.018172210501397366
1970-03-31,0,-0.6722090703685711
1971-03-31,0,0.12804441195683494
1972-03-31,0,-0.02639843015889374
1973-03-31,0,0.06376656007267326
1974-03-31,0,0.168202302928674
1975-03-31,0,0.131842312784647
1976-03-31,0,0.2872454374807922
1977-03-31,0,0.44889177459461743
1978-03-31,0,-0.6358523596556662
1979-03-31,0,0.09600973980126454
1980-03-31,0,-0.5598061875145964
1981-03-31,0,0.08687543249109704
1982-03-31,0,-0.302416584855189
1983-03-31,0,-0.18438052583740694
1984-03-31,0,0.0814165941029543
1985-03-31,0,0.15158552224981822
1986-03-31,0,0.10149551247141536
1987-03-31,0,-0.44627891196772856
1988-03-31,0,-0.11448104221907236
1989-03-31,0,0.23512770366923536
1990-03-31,0,0.17558009998173607
1991-03-31,0,-0.30933551429215256
1992-03-31,0,-0.1558630445674624
1993-03-31,0,-0.3912359630250598
1994-03-31,0,-0.11691844636306974
1995-03-31,0,0.6452080677204995
1996-03-31,0,0.17865104371390453
1997-03-31,0,-0.317090835990952
1998-03-31,0,0.6856256669971862
1999-03-31,0,-0.7940727639550883
2000-03-31,0,0.4087562926054221
2001-03-31,0,0.5000736040811316
2002-03-31,0,0.0968999944038025
2003-03-31,0,0.21591505820856907
2004-03-31,0,-0.44611887876865797
2005-03-31,0,-0.3213186612609467
2006-03-31,0,0.02685327252942793
2007-03-31,0,-1.0394006305271026
2008-03-31,0,0.23071902494494417
2009-03-31,0,0.09524158627664142
2010-03-31,0,0.13662379544363135
2011-03-31,0,0.6350514945150194
2012-03-31,0,0.3021892175066128
2013-03-31,0,-0.658542719187961
2014-03-31,0,0.2667219675381889
2015-03-31,0,-0.10303546777368607
2016-03-31,0,-0.02592693005692304
2017-03-31,0,0.45105192103938363
2018-03-31,0,-0.08671240339214362
2019-03-31,0,-0.2950061044797226
2020-03-31,0,0.19975769584947345
2021-03-31,0,-0.20992214634080095
2022-03-31,0,0.8904646009935162
2023-03-31,0,0.07057861813576186
2024-03-31,0,0.023808031004035016
2025-03-31,0,-0.2972864889869424
