,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CESM2-WACCM,CIESM,CNRM-CM6-1,CanESM5,CanESM5-1,E3SM-1-0,E3SM-2-0,EC-Earth3,EC-Earth3-AerChem,EC-Earth3-CC,EC-Earth3-Veg,GFDL-ESM4,GISS-E2-1-G,GISS-E2-1-H,GISS-E2-2-G,HadGEM3-GC31-LL,IPSL-CM5A2-INCA,IPSL-CM6A-LR,KIOST-ESM,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM,NorESM2-MM,TaiESM1
1960-03-01,-0.7134825868224721,-1.5253193506849476,-0.2985699464439339,-1.873937353390872,-0.4741817094133524,-1.0487949100350082,-0.7784621408358476,-1.6409631391631436,-0.2700246882082995,-0.8061478617360884,-1.6571130905714853,0.4684175301373642,-0.8937942603375656,0.6491333933671705,-1.2633511573934733,-0.011623351796506,-0.4947332763203417,0.2159784392057896,-0.2272454166109202,-0.1437479991543935,-1.2827591409368928,0.3998248282184058,-0.1604211250025551,0.4534342410348852,-0.6056562167328747,-0.9634330631297292,-1.0986542778113042,0.1827016909926079,-0.5916116437690889,-0.3497749119239525,0.2961760791106111
1961-03-01,0.1108701309787771,0.7536557726805128,-1.234436880389012,-0.214587611069568,-0.2016347106598846,0.0804561246857878,-0.5478347357012623,-0.8167347557090843,-1.2585494358231932,-0.9443638756674226,-0.6344928818795657,-0.0899858632962439,0.0245405540624462,-0.777511582988711,-0.2637386684651245,-0.4282785273518751,-1.5085083135667592,-0.6338986710904997,-0.8136457585342278,0.0477020763934717,-0.7917547467329309,-0.9339407248270852,-0.9341187294226512,0.5162892531417769,0.3674793542900258,-1.3565894165720551,0.0586884901027117,1.0893002413498365,-0.3823761984335089,-0.8387275479819943,-1.566818481599772
1962-03-01,-0.2104977572854831,-1.6017448069542872,1.5949698775670198,-1.2914695308035802,-1.3464319158906952,0.0133961579273109,-1.5853274652026752,-0.0924121947131415,-1.8596320738410532,-0.4172058428182282,-0.872057855537221,-0.6744795552026698,0.3129307289121291,0.1954854440963987,-1.3294222293902271,-0.4395881031309986,-1.240325891632415,-0.3161623567091103,0.1229887213360257,-0.7845755694648507,0.4460524218956924,0.1679542569381399,-1.4324729528067384,-1.30266066375459,-0.881817282599921,0.183328394345789,-0.2906815805945982,0.5715773223760218,-1.9602700136377944,0.4542096779411446,-0.7446796867615824
1963-03-01,-0.5836936433227784,0.4923110460262293,0.7058102133762095,-1.6628799530830378,-0.9924858654798108,-1.7123214601857848,-0.5324966911554552,-1.2728147133341077,-0.7221389533817462,-0.1707072082624066,-1.072715717597824,-0.2348225515100555,-1.1272684074161303,-0.929274923810774,0.5327659276256382,-0.7502499596742772,-0.7183082907574045,-0.6491402319699512,-0.543578938803694,0.6200904690772097,-0.638895989673471,-1.8177338321305656,-0.5196031386099306,0.576357601441505,-1.1527929310709444,0.4733390069295861,0.3523800778943375,-2.060555112537714,-0.4068755145996256,-0.954560868309602,-0.7154021135489992
1964-03-01,-0.264238267215533,0.0167490269534918,-0.297304893833817,-1.2003959179312842,-1.3697237865493004,-1.1987998829781177,-0.0436380813366652,-1.2166567328961913,-2.512205831997012,-0.7874049701287389,0.0899509895693486,-0.6987411988895965,-1.4939104007137174,-0.3152682783653099,0.5816421731780796,1.0485816348987094,-0.4618641318867504,-0.2177473105857065,-1.5560993284231672,0.1354158298021954,-1.3600470236776994,0.681046102430772,0.6182326139735759,-0.6523053624584034,-0.7377484545570281,-0.8323607394166432,-1.5264561094543665,-0.2768093362074036,-0.1028376087848791,-0.1881306103451881,-1.1584000299139017
1965-03-01,-1.8809999050612811,0.8327007011006705,0.9005172591445844,0.0075408524019074,-0.9863058208957516,-1.0847782112048383,-0.4276303822835258,-1.5294356071730375,-0.831318612817331,0.0932551159589441,0.0230033893770988,-0.2706675232344748,-0.8706620283580696,-0.0512327375882654,-0.4254929092050399,0.0250516956655357,-1.5756928324294124,-1.390571894138921,-0.1350016602710669,-0.4518764631381883,-1.101179204940287,-0.616963687682046,-1.4655395827823454,0.6696443281437187,-1.2319269171506402,-1.5993337680337745,-0.3570435289853532,-0.3172375116843495,-0.958553965172126,-0.953847459617044,-0.8312595871105333
1966-03-01,-0.7121156064116306,-0.6549092620556725,-0.4918517855226176,-1.291676994523835,-1.2234557731221518,-0.9281104624969856,-0.973539277703882,-1.192706762993288,-0.3210174384908089,-1.4571957438081955,0.7015180385880067,-1.410044658318217,-1.102073066558047,-1.7959001352165742,-1.068449556140192,-0.8041318362589679,-1.8552585204699856,-1.2930650723969443,0.4466707466473182,0.1799909252469838,-0.3073019585788761,-0.9952645592228708,-1.232352502309362,-0.33943364353388,-0.6992827567733206,-0.2775330088638977,0.3060719476331291,-0.7679233254559291,-0.1968378828106071,0.0068267894300198,-0.4022146728825084
1967-03-01,-0.3394000358466589,0.836455753573115,0.1051399001289776,-0.3047600759982881,-0.8827874861409676,-0.8324291748835172,-0.8211031573768895,-0.4002547103041264,-1.3328260914441017,0.408473026454885,-0.7693975996753125,-0.5622109937162999,-0.3337908685318989,-1.070142867958515,-0.6313554494032072,-1.134291001804405,-0.2375897540092404,-0.5655057275939682,-0.947975006759146,0.053453806083949,-0.2820282193746036,-0.3806396815001661,-1.963876601433564,-0.9194420255062242,-0.1840324576414909,-0.4781222834069581,-2.5783793277927254,0.331304799737034,-0.631945306061478,-0.9089665742744842,0.0776119229407082
1968-03-01,-2.219696364698432,-1.0436604529266371,-0.5182225176012779,-0.0238679216421771,-1.4264996500186322,0.3884360021850209,-1.0682291200951035,-0.6655913561451041,-1.6358888576409436,-0.725478667254302,-0.1383589447876549,-1.1193508917933352,-0.5384399056098726,-0.8817670696916861,0.8697456120200829,-0.3815263092830032,-0.5339483793333983,0.4151227852831178,-0.9892032158368638,-0.6400620773044479,-0.0415291886294471,-0.6351289703231437,-1.69012524397471,0.4150923619478484,-1.619389498346702,-0.0438305833585539,-0.9994382042782992,-1.1390066620021646,-1.0231511369366089,-1.6281854520570656,-0.7320826466204675
1969-03-01,-1.4680471616852386,-0.2146998341288423,-1.4998003183664352,-1.2245185775475194,-1.070707202540793,-1.7512241842814738,-0.0978522930094777,-1.572140325458915,-0.5391203201878039,-0.3747159845736614,-1.3159552388546292,-0.0133639252491812,0.2223221856655856,-0.2672655691544809,-0.5254926724434557,-0.0289630543866037,-0.9250667728097308,-0.7552817324056453,0.2162549267094348,-0.1364806671419738,-1.2823325420133826,-1.0779652732166656,-0.8703725848778509,0.8425298620694572,-1.9876312121821216,-0.2596914012084346,-0.2652875020029517,0.285629471446123,-0.314539564211144,-2.12409235768895,-1.690402343837662
1970-03-01,-0.2028304869664132,-0.9888841146391196,-1.3066736252740605,-0.6596615526120816,-0.4913646248090293,-0.7027904435182594,-0.1301899627651664,-0.4363252306376473,0.19557041149522,-1.726498411546186,-1.7063188268756722,-0.0825132625240164,-1.4212677731750818,-0.7045967596593985,-0.9908257024057132,-0.5217388876684717,-1.641591941038953,-1.3241171166278418,0.1752235528388355,-0.5953399427506215,-0.8374369149931581,0.3207578912008796,-1.3944406306297514,-1.1384921693305652,-1.4739188737023907,0.1719339540859497,-0.7990656235451183,-0.9410199913167436,-1.9667766725785,-0.8363191165769531,0.2374453093750275
1971-03-01,-0.951578370948131,-1.2474974579445843,-0.4825903409551263,-0.8083817341249079,-0.3955321292568695,-0.1938584264632743,0.4561077638962783,-0.8676573397866731,-0.6581058574524448,-0.4599304760612421,-0.6439560752556154,-0.5192561571075074,-1.191685875859149,-0.1450244240922389,-0.7954658490797811,0.316522990886894,-1.9464905178331104,0.571075272349937,-0.5961252238163095,-0.2229234433961538,-0.5319142716332059,-0.3792443166493701,-0.5871675936153905,-0.9224126317262415,0.3819579437700935,-1.7377849346553305,-0.4828643072066567,-1.1993481568026405,-0.1858950604910926,-0.3416041394142197,0.5689987889690731
1972-03-01,0.1770895720846645,0.3681189553648043,-0.1903967940388203,-0.5782292426065102,-0.2307677768885234,0.1101403293532644,-0.1329486838478097,-1.3690400804023235,-0.80497238707193,0.5400864792543247,0.0785277722710559,-0.6084833771767282,-0.4956579917716764,-1.4084832807725816,0.6169916845257879,-0.768355623206484,-0.4041372638184928,-0.4747857300690535,0.1311903383072793,-1.1740312064142693,-0.5866524262909917,-0.3025601698179144,-0.6634201716360383,-1.0825114651569023,-0.0609738698217593,-0.0237337657942619,-0.5183372160106875,-0.4761949649421577,-1.2496128924457464,-0.4036684827127227,-1.0646487819879464
1973-03-01,-0.987229081142196,-0.4501093530685327,0.3249660968169671,-0.9319368950128528,-0.4136278955275707,-0.5571377745586023,-1.158316903561259,-1.2203464989935005,-0.9549465394517964,-0.3474880380534016,-1.6672849699848162,-0.1618035111270474,-0.5026801112693736,-0.0048480586681194,-1.747423493323713,-0.6426208096875183,-2.2906531063430826,-1.258723524069837,1.0540796554870584,-1.2675890096151377,-1.6736566983238148,-0.3904691478939252,-0.9929425356565976,-0.5847018954880715,-0.9820326753693638,0.0093047353388619,-1.5832476735454075,0.0240080478957081,0.4899711194880561,-1.0464967362282152,-1.408409130441826
1974-03-01,-0.6227742607225195,-0.418231057552121,-0.0008845262740294,-1.1356260749598168,-0.4897277246248903,-0.8637907071374085,-0.3753476954562222,-0.1943718206699368,-2.463841812873899,-0.2726493148790705,-1.0280307846233905,-0.2812756847888525,-0.0003521233179784,-0.0282431844773096,0.6634036490675528,0.6272176982246057,-0.740058810459842,-0.7682519450724562,1.5520389576011735,-0.0969530416976226,-0.1714883940753803,0.3914463226735832,-0.5642332122423298,-0.2941373906981376,0.0503303643936466,0.409892685527764,-0.7124011134085759,-1.570527617841002,-0.566648757930505,-2.0959520022904594,-0.6618003462520718
1975-03-01,-0.97227633532412,-2.1366541848431937,-0.2245376803834081,-1.1577063293350558,-0.3618867137568701,-1.109105749238227,-1.23588303912865,-1.1397455474438147,-1.5690368734098603,0.5818197496971955,0.1757178234536683,0.6836294449292916,-1.4581156081322544,-0.7390742778173341,0.2570047893648828,-0.2774625910466312,-1.6665290330920768,0.0215191143624495,0.2263850410797601,-1.1906408213117148,-0.9499733009050838,-0.9901413408038848,-1.135827817215184,-0.8811678062397889,-0.1121899599614629,-0.1549277286337053,0.2693904299234421,0.7090061127226235,-0.4315501731502799,-0.3939573258308506,-0.0971739100080942
1976-03-01,-1.5555679409252834,-0.4112951583928504,-0.3810490509049039,-0.1200519622741291,-0.3791406458651596,0.5835753286150483,0.164310609064971,-0.5978125818355927,-0.7351144045432794,-0.5756421931335182,-0.956226993821778,-2.1313955111276113,-0.3456501247155812,-1.355460084533728,-0.9766325941378354,0.3346564020548962,-1.077864924934701,-0.1824064114271828,-0.932191500444264,-0.0853783520537243,-0.6493481062811007,0.5429889643207965,-0.7637858073663044,-0.1071860991793118,-0.8241765735690936,-1.797600589334269,-1.154520820284585,0.043879598927453,-0.2697429493139028,-0.5629126340176954,-0.6930536780529326
1977-03-01,0.1022879944655496,0.2203069106099505,-1.3379484318806636,-0.7463490526832576,-0.8222310290675946,-0.0547244903134594,-1.3150421516965063,0.0670657547928313,-0.8384312353815907,-0.4345995274879289,0.9601288666717256,-1.346476357360299,-0.6397821152667547,0.3040754022882677,-0.7182442628598057,-1.3468124468444678,-0.7186258397212711,-0.4356012379741024,-0.573024770441253,0.1001848330906251,-1.051285951397009,-0.0551568232592605,0.1987214323607547,-0.9877420581445184,1.0937192091845307,-0.6935267483553663,-0.2663459425677445,-0.3016491957363117,-0.1972451355611106,-1.1673410685390282,-0.8938354938932352
1978-03-01,0.3864085058369713,-1.4534795453355844,-0.0551346348903371,-0.6778139900461863,-0.5625959751854456,0.010124388248254,-0.5131755593821559,-0.1793477733011059,-0.7908356228747883,-0.1955205953102221,-0.1916102709176323,-0.8529602548083519,0.2930512774053178,0.4162650920672581,0.61398008272338,-1.1743396968712343,1.0489249693732228,-0.7526626341735196,0.3146770546657184,-0.9453843569627686,-0.8619327611510852,-1.0815930333176684,-0.0665500469311187,0.1189355730880818,-0.0472364079715305,-0.2495336688207656,-0.8572071049438215,0.0167162684481456,0.0390325973021179,-0.6183895574543313,-0.0959258899095927
1979-03-01,-0.7332826094764571,-0.4232320695741182,0.9534093085813542,-1.0739052465210237,-1.2938917677664192,1.383323784999125,0.3032592609825866,0.0167031466880733,-0.3190959919657096,-0.6069893635307597,-0.591825262403018,0.7205178087598635,-1.195726872635728,-0.3258437906064454,0.9411101156400542,-0.1041825880409077,-0.3388946656464838,-1.5005952000111658,-0.1780203750339317,0.005948688371911,-1.75210951950326,-0.9930999743474446,-1.2603471830753663,0.4439962158587121,-0.9995284258919812,-0.1166107468355216,-0.6873849728451561,0.1427062386283847,-1.3011629839121188,-0.1031898872438946,-0.4613555470240575
1980-03-01,-0.6098936848847095,0.1403286128464347,0.2723778287652182,0.2229446405686095,-0.111697331574938,-0.4269977982444822,-0.0482421549518764,-0.6858568965946035,0.0273171295753061,-0.6462766915350179,-0.813073759160154,0.018269829167104,0.8409324395799648,-0.8498257163671522,-0.1147119190286601,-0.4202222707151564,-0.1119387918810419,-1.4174612720877406,0.5264639037876799,-1.3511806077233908,-0.1561458991614178,1.5443814571589027,-1.2212450207185208,0.2717268287629141,-0.1252244843597557,-0.0123717364178076,-1.885795162156822,0.113361401361869,-0.5839201933049774,-0.1993091588307663,-0.8413213265658499
1981-03-01,-0.6526864119266154,0.5061325311180539,0.7285526501670512,-1.6267859626604984,-0.4168413656037455,-0.4730707630726507,0.0003348701801919,-0.647358610218769,-0.8866952468978945,-0.3925946775221831,-0.5432022400892329,-1.1539679070747308,0.6789378590118662,-1.0516516450039697,-0.4386884657112868,0.1688721860153958,0.4667846216186624,0.1874984808813934,-0.2151321170860049,-0.520026788586221,0.111771524685319,-1.1798655693791766,-0.3061590885064053,-0.4558950333675594,0.0582522824547139,-1.4378703520869085,0.5955143917386316,0.1187210358282358,-1.0712662210832358,-1.0198055742590426,0.370199420733558
1982-03-01,-0.7038523347219517,-0.6653659654264042,0.6606947541671562,-0.7537200231297546,-0.9455970253716436,0.6194245836703705,0.3097147227647228,-0.8738916125470924,0.2867285500169101,-0.4097468033756855,-0.2232892999908102,-1.1866400228306655,-0.1449850277537073,-0.6763545496606246,0.4913776204061765,0.9217442500389812,0.2228922143833817,-0.8064825590963819,-0.9081225130152388,-0.260566240321437,0.3914782524004191,0.498539106712584,-0.7932938267024785,-0.4139020256098804,-0.3165721091804394,-0.0883529777616401,-1.271440836666724,-0.4581513001157312,-0.6240557547640226,-1.0151189460018943,-0.3242872670220522
1983-03-01,-1.548758522646622,-1.2905264500884148,-0.5989685744368003,-0.97654322820217,-0.5277911423169518,-0.0512453622197804,0.2821729752080181,-0.642654615617161,-0.7567430855225529,0.7569473365933221,-0.0350732820442952,-0.320268820741091,-0.2956212726018581,-0.7095460904052894,-1.0829499059140313,-0.7447161827249857,-2.0973475251034035,-0.6644575952137889,-1.9600372610197112,-0.09909898716971,-0.3856574865055247,-0.8463281760560416,-0.962505930755266,-0.3562044318293376,-1.1380187393412715,0.5765910402777326,-1.9237350084681064,-1.3369872176631306,-1.1602630423601477,-1.0210943967813642,-1.0485806101697883
1984-03-01,-1.25570677727323,-0.9242544298108464,-0.8714583684661054,-1.3691354738814077,-0.172881022584342,-0.7004821171141936,0.1818138239474136,-0.2540489960286458,-0.1555503782619184,-0.8988243462048123,-0.9764514629029908,0.1150406748594574,-0.2257077804275609,-1.017802016250333,-0.5359985413822844,-0.8651340403738909,-1.0915472572043214,-0.22339946933672,-0.2765512667402555,-0.6671127671438749,-1.1461589847500324,-1.1867285055571617,0.5454021578918146,0.123594743856394,-0.0342698497020775,0.592138178202642,-0.8160860990165678,0.8355812690661942,-0.1333095469974683,-1.1079691705303227,-1.3404194769127558
1985-03-01,0.2696433915950855,-0.381007512779796,-0.7167907712376368,-1.3709729691322916,-0.3988817132032781,-0.2551129387493882,-0.3136968349591273,-0.8271542115263555,-1.7499229275698134,-0.4798010009492771,0.1130590814358324,0.2337159186709967,-0.7186530258726739,1.038762099809966,0.3177067461843089,-0.2554750119533882,-1.066131842330827,-0.7365148603570406,0.4485178740256691,-0.9634357127815308,0.527054355528415,-1.1493522149579287,-1.3190890678506684,-0.2071016291878559,-1.988134860447088,-1.2862947419100252,-0.0011923118909067,-2.400751879451705,-0.4949732155505564,-1.464874271840702,-0.7044330636544127
1986-03-01,0.4499436978403159,-0.2643290336449898,-0.4960617692326384,-0.5016119638027262,-0.8191268923146112,0.2147981927442994,-0.6844313412707311,-1.7198227564338509,-1.5458719480939649,-0.3604729140944954,-0.3625028441871441,-0.3345958804581614,-0.6307539050136326,-0.5943506846213831,1.0133298419477617,0.5538643428692056,-0.3480411256468199,-1.3450865003589356,0.225849812219922,-0.3634890888598291,-0.0177547544864235,-1.369354303798684,-0.8992165627551888,0.9949415037038608,0.8930708410819027,-0.5409085541086768,0.0318786757969767,0.6701761867167311,-0.4068834268862837,-0.3659834013468099,-0.6733984246983025
1987-03-01,0.0034936032660138,-0.7355597686311218,-1.3670863803779263,0.0175711483169253,0.7792532386341814,0.6180268311232097,0.1584153563688378,-0.2936187898071417,-0.0676137573466096,-0.7279374090767095,-0.8393865557333696,-1.229035935718518,-0.4766232379742312,-1.108141466852138,-0.0923125948631836,-1.1366166590244309,-0.7085418325107731,-0.4650758500911157,1.1965727744196282,-0.4145333653117347,-1.777293201955966,0.7003890326621256,0.9613303595245288,0.1598650420758356,-1.5459669415523145,-0.7594193804278745,0.5750096226919349,-0.1319171210269067,-0.3263546815374094,-0.0492244582706044,-0.4297671614182489
1988-03-01,-0.0886393508047382,-0.7243254393487177,-1.149781339026766,-0.1658567578829971,0.0987937739496674,-2.141910176738296,0.4065655052177255,-0.4628610786342755,-0.0088603383582635,-0.8046149429448456,-1.152178986401586,0.0063938617691104,-0.9963826506752426,0.5409439015981616,-0.9205281352021776,1.1170933832896497,-0.4442551721680041,-0.3260609074119658,-0.5398551432354127,-0.4595015558556971,-0.2050254070854376,-0.5516787743729364,-0.1759612158472866,-0.7828597420941618,-0.6248915394348002,-0.420607354053794,0.6938367613580847,-0.4983286727683776,-0.1903787651322974,0.1492002065260597,0.1745227553782112
1989-03-01,0.2205823441152662,-0.032578389140664,-0.6251081140032242,-1.3849641572622535,-1.293754522081742,-0.0214701720705935,-1.382706822948735,-1.2702711035287249,-0.4136662535552921,-1.3077372462526629,-1.630360199925896,-0.926936874139379,-0.1320456023523002,-0.7005699408877017,-0.1120321698784814,1.0861702414072922,-0.036350157959874,1.1441957691076825,-0.2075458966042842,-0.5547791005955437,-0.2955522160092898,-0.1478869434215531,-0.7250215022874229,0.5487964446126524,0.1711878387253828,-0.8157646004419629,-0.9196058080689236,-1.018757464324923,-0.431488835424045,-0.3102460749114759,-0.3990939465487495
1990-03-01,-0.6893360155632537,-0.0070423368036155,-0.2919948734643205,-0.4259432249363123,-1.1110147838059146,-0.5141796342055514,-1.6726878079104053,-0.4881387048573298,0.0163529316192527,0.3871887372891446,-0.6298036504945055,-1.617615277512794,0.1085716376104787,0.1445544701182048,0.1347860741229516,-0.1879003007225407,0.7295207413198389,0.6510841197674305,-0.5445088027387492,-0.6456505705395262,-0.1556191935542411,0.6106877681923909,-0.3321766210841467,-0.5165250231495743,0.0503130487870645,-1.2289886247147457,0.4016460375938461,-0.7150728249038616,0.7297639155287613,-0.899058750887714,-0.1688766469705896
1991-03-01,0.0912645985042239,0.3106127000155303,0.4358556034693039,-0.3094749373647305,0.4477416564299154,0.4396649283199614,-1.53510419994895,0.2582789739859751,-0.3606582911504454,-0.8102297919055936,0.7067408766260177,-0.2130893347127648,-1.6900358870467271,0.3888115827461222,-0.2864427020081105,-0.0029791559415984,-0.7835302407557964,-0.7378643773463505,-0.8458017090469446,-0.0431625946504228,-0.1686839442451231,-0.4857585163315937,0.4054598768609768,0.1774361393030311,-0.1425827251119432,-0.4984226007872382,0.1729333536717728,-0.0397835904141272,-0.6573543770634122,0.1194404719387093,0.9398628701261842
1992-03-01,-1.0122266518276866,-1.4186534208951185,-0.6332658249950571,-1.239259662490473,-2.027504868092629,0.0027672090745909,-1.3469421003183966,-0.4757555004924648,0.3251326579972787,-1.2551052260639968,-0.1374745695313465,-0.7090278021289191,-0.5548714744510287,-0.8323008151110131,-1.2841081283824551,0.2719669323624066,-0.9124438461664804,-0.0570389798786332,1.4726380235993748,-0.6865363672393469,-0.397586579263266,-0.4321485044742528,-0.7878512064696643,-1.3753476740488315,-0.5160959689200967,-0.8010085437463454,-1.232176889647619,0.3207543838478522,-1.0543708799808982,-0.1002890037780085,0.0944703632239696
