year,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CESM2-WACCM,CIESM,CNRM-CM6-1,CanESM5,CanESM5-1,E3SM-1-0,E3SM-2-0,EC-Earth3,EC-Earth3-AerChem,EC-Earth3-CC,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,GISS-E2-1-G,GISS-E2-1-H,GISS-E2-2-G,HadGEM3-GC31-LL,IPSL-CM5A2-INCA,IPSL-CM6A-LR,KIOST-ESM,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM,NorESM2-MM,TaiESM1
1989,0.006909446534913779,0.16171423169976462,0.628075934463104,0.3491965782129748,0.91330411497825,0.2423877434007048,0.5213311306720522,0.35725979683134523,0.14955456432403494,-0.140897391533666,0.5080028638963872,-0.13952761782060466,-0.13952761782060466,-0.19772142662416786,0.40555951273716395,0.17242126532599222,1.1213123678580783,-0.1456639857835244,0.22230286725695525,-0.23330528346450885,0.12178039425895941,1.081629116452655,0.2979613700026081,-0.22938708643155578,0.26082672471629453,-0.559963297086521,-0.0028120507169674134,-0.40389577587471653,-0.17889823147636671,-0.7068369290646166,0.1566829771257251,0.07778520207737359
1990,0.4106089235230816,-0.67618843025748,-0.22232994087540284,0.008262582831273662,-0.5051034454517097,0.09949791381414472,0.4990730968710092,0.06213943919731957,0.6990246984877883,0.0832487392919619,-0.09011096994255809,0.9964828671729304,0.9964828671729304,-0.015577385512826837,0.28209834504890635,-0.2875944511092023,0.08724633402474741,0.6610399351985129,0.8684881804925321,0.8042132806464846,0.36810197174568166,-0.026590279696120062,-0.008551861481903605,-0.015104557592355726,-0.4042229167971945,-0.10150808000869094,0.256677093028243,0.019046021883965453,0.25417394203778404,-0.09664231385653564,0.8366369387616032,-0.47854102500149126
1991,0.340560494439052,-0.03359544000162945,-0.4671985925296383,0.12913655606761554,0.7548831380646739,-0.4812138610877821,0.10311491705892208,0.3549151619644224,0.3625135361239815,0.15737956680218365,0.2580226218010456,-0.13753748609351055,-0.13753748609351055,0.27767077731546,0.5484714411624732,0.42178447378592643,-0.6152695127401393,0.9082731552437574,0.02653074668699592,-1.1678469709693933,-0.11035205580152635,0.5154467520458352,0.30491843850174866,0.3315785767713458,0.11128868755652102,0.15140099573140878,0.6065318300807621,0.9432350577143102,-0.7133778584191013,1.0265208076209755,-0.11373644140146506,-0.20138391024575686
1992,0.494124289366263,-0.2074390724663187,0.19747351512968964,-0.07574792757330387,0.1398843586757964,-0.6179450998504742,0.5639543309478607,0.4300876472583989,0.8658993783563277,-0.16251676658999076,0.20982601892440125,-0.07757836217508718,-0.07757836217508718,0.24659704470808172,-0.9444274209566094,0.586723464432347,-1.0559234229164465,-0.14076059851459055,-0.6616888386804921,0.39942873229387815,0.4889108490779853,-0.34893290859600545,0.35610776393241766,0.24220768063944692,0.4333244978208897,0.1428861133237728,0.297429569954264,0.19247298058846762,0.011884850942434784,0.08000191777183521,-0.7483458018981561,0.21067738336362174
1993,0.5677659441894327,-0.32131852799538624,-0.04918557738211548,1.2737035382596336,-0.08247907411785627,-0.17793213700027236,-0.3031198754749264,0.1901662209794996,0.8020439081005885,-0.23710598896078341,1.193135345689381,0.6880568248049217,0.6880568248049217,-0.3166601535752797,0.5377583775019112,-0.7315387899187661,0.1030648391692751,0.4614771592645455,0.1340860423688456,0.15087242284444963,1.2782046726883995,0.18670280419620622,-0.10910217044384717,0.030752935471025956,1.1338836990416827,0.20318843587445787,0.45329690502375786,-0.5673244893049838,-0.6014688793725737,0.2459929941613024,0.7358570415120694,0.45158782568763445
1994,0.4309471116812687,0.1176275746188604,-0.12458079811489713,-0.9129356977832994,0.2865015937999014,0.4712754668133214,0.7445808716269678,0.34158753062671166,0.07608733197660594,0.5131708586576127,0.7289320449740455,-0.44274127514597594,-0.44274127514597594,-0.7668911572343489,0.09424800813448797,0.31178029469713364,-0.2636104514723935,-0.0912511353269814,-0.03718789232727053,0.6481218939473136,-0.7255997784638791,0.3137041498129006,0.012911953068643914,0.22689600835602675,0.019340643043399306,-0.4150035695862946,-0.647061707311287,-0.44452665513271716,0.49706688358188644,0.7834360986146015,0.16219953494245612,0.31321754480464
1995,0.15333592863643786,0.6767082979729713,0.7666912307823739,-0.5860239596971071,-0.11190684585046032,0.049175856304464846,0.13836587525301286,-0.1487687337376225,0.32823520833894965,0.5322064461333599,0.3469078667235995,-0.6419445203578827,-0.6419445203578827,-0.2776883348268464,0.027512026856703935,-0.12846031457574464,0.26669080433003556,0.07095660317066002,0.11027635123511204,0.5916458917815415,-0.2175845777416494,0.04862246085431946,0.0546988933576937,0.9492701723312437,0.19223252497914958,0.2192825721971504,-0.6654142080302311,0.36644116423754264,-0.11495539516808453,0.9072091649661277,-0.15125395168830055,0.08179471665596415
1996,-0.04462844513913827,0.5483791697712842,-0.1654167722438146,0.004387556411987971,0.3982258863328676,0.25371943942397085,-0.24108440242703197,0.23414485095459206,0.24455219563702063,0.18389520821634833,-0.33548845179625725,-0.12566925980174326,-0.12566925980174326,-0.28729581850707364,0.008325604985114676,0.19404150733088243,0.5783111432276222,0.3500133688484095,-0.08454009813727761,-0.559535656166846,-0.35059139900110603,0.9770368858901249,-0.17910978080776765,-0.5865793742990524,-0.09195127544921494,-0.2577288706502248,-0.2712990532987484,0.8649796489527143,0.1585882941202259,0.7845911548589749,0.6946660141100903,0.7793652510880869
1997,0.014716157014904904,0.3914318217512479,0.27874545542742574,-0.2545833686697981,0.35147782959769025,0.6000901997923777,1.1771741445712272,0.54844152017154,-0.7844033106469798,-0.2176562183122217,-0.8529606397904367,-1.2021669137938058,-1.2021669137938058,1.0690816871660553,0.5570820148213141,-0.664831778776111,0.6333761389679471,0.43843203654738516,-0.08018443799370095,-0.20199942899797174,-0.13624558102258819,0.24836826739132037,-0.1782945030850991,0.41263666254243325,0.28009551747058387,0.0813240989917654,-0.6796710026252176,0.20984072571784518,0.39826621027090525,0.2059456497234019,-0.37003932374808607,-0.21298847751808528
1998,-0.5586728336287148,-0.35118283510009174,0.18947560384425807,-1.1234385265928102,-0.1828731664959787,-0.5100235957294267,0.3543077765026345,0.637072241778226,0.7174779730017787,0.018849713310417543,0.43999890175280637,-0.2544240018580385,-0.2544240018580385,-0.43450960183596227,-0.9210617571987862,-0.25122535666783197,0.1089975216552609,0.18871117539699303,0.5148576078701556,-0.40689353292499714,0.32382690584132556,0.14711003810457893,0.23542305141176967,-0.07062656343686674,0.635595611892943,0.7308469382319817,-0.9031974814537292,0.025242927482542227,0.46500947015981314,0.021411631661789728,-0.4496294597299245,0.678027250878668
1999,0.22223971047263424,0.5990030456232615,-0.34510079081873196,-0.32888833263396694,0.1257744822962434,-0.18777954205444336,-0.25415428862877554,0.23005082092906146,0.11481191100090278,-0.6559748904825893,0.7786683439222762,0.5529466585537693,0.5529466585537693,-0.5213123999878087,-0.8370364861998985,-0.3708399461928409,0.17195688406264173,0.02443096093547168,-0.08139719469762115,-0.6915706757500482,-0.08608051323321164,0.21038529329845365,0.16250293158920923,-0.06030942771777125,0.3599599747972623,0.3811318185175472,1.1081529935789634,-0.3599502946098805,0.014808754377253831,1.0263075022975596,-0.3269021328427316,-0.49617730597104825
2000,0.3409522276056075,-0.5954049713880077,-0.13952752477309252,-0.22218604710609427,0.872666454501981,-0.21797604004662294,-0.14453188681945064,0.14248101941121855,0.39962532398179945,-0.24221811846389227,-1.00468475532985,0.2525279197993892,0.2525279197993892,0.453246211312658,0.3328299048149647,0.8545792371582804,0.010844873696447429,0.25346844357399084,0.19015022437753187,0.20402354087979027,0.02377703461470364,-0.6381086608049236,0.2702297241724714,-0.9112341782964323,-0.09125010899928639,0.4923763820805836,0.39725396129417295,0.053922591520181,0.09601684006715734,0.35152347949285295,-1.2974356840569035,-0.39707691836980546
2001,0.6044695970798624,0.4576019601512337,0.5307858622361205,0.3831947427540572,0.38847409588904896,0.4921074722263241,-0.4270420472535354,-0.5683076563265663,-0.17979323586297885,0.08474414696041742,0.5892046460823946,-0.6831235221562977,-0.6831235221562977,-0.013667332120082509,-0.4113013462555545,-0.10575002813323638,0.38130683074237387,-0.10814180647302316,0.048635564842018995,0.030932444546464585,0.22577014682843605,0.24653112557274917,-0.20928574158757493,0.0903855948167311,-0.19836851145568593,-0.24898814448954587,-1.1802269824260365,0.21784560645870454,0.7478981748073591,-1.058167921211334,-0.7772772196896736,-0.5035875142439621
2002,0.13563489094304668,0.5588962116532131,-0.10945263541809547,0.16958764472555451,0.16989323578964882,0.061276054511162005,-0.2555503247763872,-0.23474547924278355,-0.9507774913344524,-0.06904090138130348,0.7397163618086574,-0.3519126888207721,-0.3519126888207721,-1.2955146923849534,0.03252010818357262,-0.31022935372193006,-0.44597887286135873,-0.4918666815615746,0.48739017225235926,-0.028781607267700057,0.1988187471931575,0.5707039751037547,0.2751339444425925,0.4531489804758411,0.06874443194227543,-0.09216810696778997,0.1458102922357771,0.6753280282600688,-0.8343223527888951,0.32237652543001427,-0.865074039727144,-0.27217356812051074
2003,-0.02359199094078944,-0.8889240912560079,0.1643688106440807,0.38249507025902996,-0.07488323957506977,-0.26801787183304693,0.5319954190014491,-0.4984600004119997,-0.16212144565001324,-0.5426072814930771,-0.12810841991147484,-0.6484728889927069,-0.6484728889927069,0.8146838043813265,0.16493528651400302,-0.14581580287766724,0.3835854112774344,-0.2690867076368174,-0.9701772256109219,-0.23460867520899298,-0.6093267255616547,-0.04439615600844218,0.07260931356041583,0.9142188982604055,-0.2776468486008548,0.2870829285565004,-0.31703428400128075,-1.186362908074868,1.183433847089208,1.0711007331483002,0.4132705821670118,0.7428684867848921
2004,-0.5106793046310978,0.24424313374724263,0.16639988553368415,0.4055736177015826,-1.136786459912148,0.17561984345107942,-0.7594664118804018,-0.009306366161193154,-0.1008447879737654,-0.9302202578595214,-0.49783554772315425,0.3219758734604364,0.3219758734604364,0.7503241278645032,0.06123620083147724,0.5555595409802011,0.09681334732017871,-0.29592420299531,0.005537081316722446,0.5096569171110399,0.19168701415018083,-0.19510206624723947,0.3483063693697729,-1.0154161966104598,-0.19927505931454043,-1.2630375881806508,-0.10632349509964573,0.267485062031097,0.18528625944108174,0.41347430419456077,0.9575915253769701,0.18896935567006454
2005,-0.5053427552345857,-0.24667179957101854,-0.312634303524708,1.0726544225409478,-0.5235951916572843,0.2818402091781647,-0.09328152295231422,-0.11878307612694713,0.002087440941156539,-1.1449975045155707,-0.7597505796852354,0.9529616344872434,0.9529616344872434,0.9069205894892874,0.1553189355262308,0.11550389565617675,-0.9223950009460259,0.4089444053176531,-0.3211064678834328,0.5328903302482838,-0.3288393113039192,-0.1352019099046963,0.1509266234875647,0.16106211742312107,0.36894700401034053,-0.6946515193541722,0.14640138734857086,0.3079200232576693,0.4766590106855043,-1.4797255794603617,0.26629805569570353,-0.295212977871639
2006,-0.7955131178050826,0.36941962736532,-0.5844587707876909,0.6072230972358649,-0.962169994358316,0.46700724295997487,-0.41435029589125905,-0.2540298949736219,-0.05558005098656195,0.33441323857907856,-0.49676407793702054,0.9127468104348728,0.9127468104348728,0.8910574666285049,0.7990395496406822,0.4412994747682719,0.10771086270828029,-0.36255152080134495,0.1610615227470512,-0.06319138112628729,0.10972841632904641,-0.6255490923577844,0.08188000396233175,0.08784833101978953,0.3080631063018747,0.44542826591496293,0.07172872356502877,0.45362529016202435,-1.0340160763763406,-0.7383910747002853,0.27577876813594654,-0.22796639746619926
2007,0.1298629336885983,0.19203778491799897,0.3944017971209803,0.24344834377885272,1.0084239500568377,0.2111450007133685,-0.04567502687375908,-0.19603494766984025,-0.6547735611815603,1.2784527856475008,-0.4202035810551321,-0.1498786814496635,-0.1498786814496635,-0.5453162842343627,0.5654643807518182,-0.001469406331000398,-0.26252652487397365,0.09659354676055587,0.3430222001307091,0.6477357736543488,-0.16275251041790975,-0.1367688355767862,-0.15765150762121635,-0.15376225241973362,0.05187835724620941,-0.48193249333833654,-0.14019160897635324,0.10804835594940097,0.4376273379335766,-0.7405571738533562,-0.6262992630877587,-0.02171432184352723
2008,0.24641021462959908,-0.06628687892338991,0.4982831264325768,0.6414375068691599,-0.8074318790719708,0.24567656148409153,-1.234969177054068,-0.5017087434890775,-0.4177602856808952,-0.30392829576302766,-0.5828316088340616,-0.6450370309754602,-0.6450370309754602,-0.8292726491126223,-0.30343896603986503,-0.8569329579143614,0.1372978089025723,-0.02414351991001989,-0.8845194118976809,-0.3959992714117946,-0.1414399996957268,0.3304051801662234,-0.8479565611677198,-0.8363540839228131,-0.15310230699434782,-0.2533352024521485,0.15762528269949452,0.009662310588412017,0.5833570446924883,-0.5603696310821735,-0.8698837392604779,-0.7352696696218848
2009,0.32087821368434954,0.354475181550297,0.22764724016073154,-1.118410437969014,-0.6570171447629055,0.1272969247479338,-0.0773267970655969,0.7587943636686214,-0.22570921361197996,-0.25215176195697947,0.3058001802630416,0.2825700421819161,0.2825700421819161,0.20619329057378122,-1.1718080204018964,-0.3027527770558548,0.6806656418506473,0.024326371530640677,-0.230663716062868,0.10806634357940284,-0.3195224004228325,-0.08570542493238519,-0.216498972733547,0.2438647779521715,-0.6259518646547572,-0.03691348295615141,0.0026385458040946203,0.5048225091443236,-0.25252446548135127,-0.17020229156267244,-0.4234958840292222,-0.1060367445547008
2010,-0.012166824359282772,0.5640950726012754,-0.07080625211251289,0.8971308718546361,0.6133683816127221,-0.23993489157308598,-0.5369752156892158,-0.48815905944291316,0.34979376318773364,-0.28086185271414355,-0.3388318839335648,-1.085075244368641,-1.085075244368641,-0.42813932519419906,0.2497774086889395,-0.07072713514383255,-0.025433541177798072,-0.39452200331251686,0.23328003131471056,-0.034096774887806096,-0.21008629449193966,-0.19551915198682998,0.022473175230486097,-0.29971124495957435,0.02536836925590162,-0.5491468025901023,1.079077071730577,-0.7163285937500797,-0.5844598444629231,0.6832795656194676,0.28986123774542455,0.08214095791773952
2011,-0.47709141200186705,-0.11906074960311627,-0.09773591636967344,-0.852346334232525,0.3432773027762654,-0.2142955479257078,-0.9250548959714775,-0.29852088369076074,-0.5336609332639339,0.019738015486823593,0.7590984041273219,0.5777244735171027,0.5777244735171027,0.4168095601794556,0.6066937194215819,-0.11653864818230034,-0.5565626234419558,-0.2594181958857793,-0.2011554946653326,-0.25300506300840986,-0.06114359049657295,-0.41315544535641985,-0.2360327400549411,-0.32531933719090556,0.13383226498510906,-0.37948422758253597,0.8738334351899184,-0.40007388589469156,-0.26325937858250364,-0.4070583108950808,-0.7458119604857515,0.2713693572234104
2012,-0.45266316416763813,0.45704668120179454,-0.034894330829640885,-1.197816234997179,-0.43314658369029385,-0.6992873868742295,-0.1960212394341227,-0.056947329284879465,-0.6602918225647428,1.0406073683638786,-0.30771486695350614,0.26020852232516417,0.26020852232516417,-0.09156515626760553,0.7148918396148889,-0.1814727849666091,1.3766420950760423,-0.31911983921776516,0.6290349440662185,-0.1489072676382372,-0.9062895824995209,0.1676811623515987,-0.6168466900929002,-0.8121903433746939,0.6793780315277037,0.4954306794174151,-0.7508959638323456,0.001243842601549004,0.28008010879197287,-0.8028400109667905,1.0255431714669898,-4.4103224277291753e-05
2013,-0.15601756742882794,0.4364097314040157,-0.6496629071221436,-0.9043273082294104,-0.3838362098952186,0.0882417423668695,-0.683865279420309,0.05969855001881224,0.3871010770057573,0.033257157252642756,-0.5180133095275019,-0.1444215713971456,-0.1444215713971456,-0.3799371990030091,-0.3551011199951345,0.052965243097445915,-0.07322270236754741,0.38436093863693205,0.5091834481575367,0.6575177389694943,-0.22697579025224998,0.085227530040583,0.27456666094996407,0.49675314136155124,0.34792855401400763,0.6840357456282407,0.09067786902106907,-0.45486533872830615,0.9285337847367103,0.12217769766733577,-0.0544101826202633,-0.12154140809370782
2014,-0.6965864501708058,-1.0313320217735162,-0.5833093899880679,0.6313602314995219,-0.4298835211757936,0.270603926882761,0.43443218017188073,-0.8906876901193226,-0.3390313969600274,-0.08251197949203828,-0.7719274670870216,0.582689102065485,0.582689102065485,-0.49391749979160327,0.12700432655906269,-0.4471514772712459,-0.2680342674802171,0.2737021452222648,-0.5253925195519705,0.6306425523781954,-0.1318451088866265,-0.5161846135130852,-0.21311913604420243,-0.7673623716842538,-0.6994576662432128,0.44460673665336414,-0.13752710115489436,0.15610368614235226,-0.564735947473801,-0.6528510420104823,1.0179143247384392,-0.3154972007335357
2015,0.019107447252271228,0.383814970255614,-0.2262861124742113,-1.1833764557293265,-0.0378630016930407,-0.05713902929778203,0.3840769304316803,-0.4758075770505689,-0.1582624191636906,-0.5209058113877439,0.03249811019042254,-0.17977547681328476,-0.17977547681328476,0.44571621949739515,-0.6857123329592314,0.9366873205247304,-0.48417590897062207,-0.3724704788701367,-0.06346581470761312,-0.5928956309645723,0.09423572662013834,-0.3828199367048516,0.15574352442659076,0.10622292553202288,-0.5383624668093066,-0.046547376803509816,-0.5972025483557847,-0.0539357887382591,0.6198918171761937,-1.177441442144773,0.554670342619428,-0.28887151079789514
2016,0.07274519064336309,-1.077693794762112,0.14369334698107605,-1.211400456790152,0.5763325543397636,0.43374458894952345,-0.1729312726333827,-0.4313993602984481,-0.3516378679440968,0.3767402357472153,0.7514924918504629,0.05228016274514318,0.05228016274514318,-0.1193210673155432,0.8575118711639487,0.15201965907728898,0.6885736090010275,-0.6084101332682272,-0.08695458682238107,0.20562657961228542,-0.6178188199357723,-0.7525159152934977,-0.10675883669292911,0.287285714185648,-0.39449996514961844,0.10758220227542542,-0.6908326980594551,0.03219046466452871,0.1211056041178858,-1.0940611569958492,0.7601945669466647,0.9848243389321513
2017,-0.4099204841180839,-0.7858929511365387,-0.20988141139703478,-0.12919242681691934,0.20524244598536498,-0.057249270837169144,0.5259436273671175,-1.396895091793096,-0.6576720566956813,0.21658338528597576,-0.13491611342649437,0.45579527510973966,0.45579527510973966,-1.2998008353129475,-0.513629776102021,0.048213493153604,0.014910789988781816,-0.705854423104655,-0.39846598946247247,-0.19160086558993403,0.6207733932697012,-0.43926948662285886,0.31323416565801715,0.17757127729385658,0.6112063589544829,0.2925540111964595,-0.6678830836287832,-1.338410676411562,-1.2179404715844788,0.05100812006629988,0.2024561640825456,-0.13332199922587576
2018,-0.7450057217747519,-0.12901001354206795,0.5324810923144899,0.030894180861294068,0.5477631593779502,-0.10870770608452424,0.16298942359297466,-0.49705707860232906,-0.15736033752328718,0.10976307713460165,-0.8747445901199168,0.4356582625932589,0.4356582625932589,-0.549921912106229,0.8993700751766079,0.17459239344252944,-0.079840640772861,-0.31152071070003645,-0.11415660533762222,-0.3625740099995019,0.34333679768215986,-0.04598233520960301,-0.24823780466814646,-0.17108557215132508,-0.6543895004268151,0.30468661958965476,0.48102408351208786,-1.4805561742926905,-0.3283455909703511,-0.47883995577999,-0.15377861707700569,-0.41911542430490895
2019,-0.021477585597904577,-0.9183810815850971,-0.6119900666180323,-0.7458398794259569,-1.796451267919715,0.1750678554591986,-0.3175936980086342,-0.4607356631626218,-0.6085599367095148,0.598302392689535,-0.6884839421254132,-0.8918672719679508,-0.8918672719679508,0.42992664507883105,-0.7612456669897705,-0.1918794439813103,-0.3599968845366176,-0.6023030983030225,-1.069166039771549,0.26202404458167816,-1.072464320489083,-0.1870604103249147,-0.24552427767792814,0.18375775897853358,-0.7575986181014,-1.0999830772195756,0.5133286760215438,-0.6720338610702203,-0.046279115017374625,1.154769130983399,0.700118935096527,-0.13730692129431898
2020,0.021431008840752847,-0.09351686565411195,-0.3720995857572199,0.536222092387186,-0.45877281606463555,0.4557953808481443,0.15960674936818003,-1.0100960771904555,-0.3402387565880108,0.2636099328804405,0.5465645203491608,-0.30347790278206493,-0.30347790278206493,-0.023453593175852286,-0.3399818360438154,-0.5979574745168085,-0.23709868598498746,-0.8704336227973298,-0.11560898595388489,-0.2448997128329286,-0.562877917930415,-0.91125268455045,0.17930506252608178,0.507904860353832,-0.6792796884052257,-0.7344950935723757,0.905883286854659,1.0165152797988335,-0.5082953777484558,0.344265336085365,-0.14813240888040693,0.061212406716487845
2021,0.4469638113406209,-0.750849771734438,-0.9163065908621931,-0.5427176717585935,0.8710549605453235,0.1952299956972814,-0.08816933701173767,-0.7133093570001324,-0.3095412710377158,-1.1865599341030713,-0.0023415981928176567,-0.038023190644171846,-0.038023190644171846,-0.47890005662423785,-0.5546785930912238,0.16363448399704345,0.05312321659124876,-0.29674130830359197,-0.6196743324830983,0.11797071557998438,0.7779663397490908,-0.9395011273645942,-0.07697990606464279,-0.1442675442577279,-0.1240838484608929,-0.514355191941021,-0.1758206446498135,0.16220395237841348,0.2857417103165493,-0.42209427294342866,0.139000821095996,-0.03716211176840467
