time,spatial_ref,SPI3
1950-03-31,0,0.3412740067088373
1951-03-31,0,-0.12939735220894405
1952-03-31,0,0.6046777956449965
1953-03-31,0,-0.8799308127080052
1954-03-31,0,-0.6995485875356137
1955-03-31,0,-0.5978958723276235
1956-03-31,0,-0.19895874676321262
1957-03-31,0,-0.052844689186131
1958-03-31,0,-0.03415695706701857
1959-03-31,0,-0.6172408747053767
1960-03-31,0,-0.060548902691499845
1961-03-31,0,-1.0707714222897684
1962-03-31,0,0.09797437734721441
1963-03-31,0,-0.25866801196749273
1964-03-31,0,0.3102840118166531
1965-03-31,0,-0.29064556671976394
1966-03-31,0,-1.1853018958117245
1967-03-31,0,0.11869245656959576
1968-03-31,0,-1.7082937496283628
1969-03-31,0,-0.8131166730774364
1970-03-31,0,-0.1450671534210623
1971-03-31,0,-0.38383684352881847
1972-03-31,0,0.1855026654158339
1973-03-31,0,-0.21224651160101035
1974-03-31,0,-0.11921864056010789
1975-03-31,0,-0.27442997191627455
1976-03-31,0,-0.8529006627171264
1977-03-31,0,0.30538842050385256
1978-03-31,0,-0.3611437584186217
1979-03-31,0,0.1365812818751372
1980-03-31,0,-0.8205606254887066
1981-03-31,0,0.19061942528261358
1982-03-31,0,-0.4211109344060826
1983-03-31,0,-0.2300165893405714
1984-03-31,0,-0.44498474789772674
1985-03-31,0,-0.36993904476339773
1986-03-31,0,0.31180262412510285
1987-03-31,0,0.3739169355396873
1988-03-31,0,0.3996741814007959
1989-03-31,0,0.3231760851764728
1990-03-31,0,0.9271454338221053
1991-03-31,0,0.48924548758936176
1992-03-31,0,-0.78083953684151
1993-03-31,0,0.4697777317111862
1994-03-31,0,0.7000928160963125
1995-03-31,0,-0.5578859374033706
1996-03-31,0,-1.063302881260692
1997-03-31,0,0.07045330190207415
1998-03-31,0,0.08561705431998143
1999-03-31,0,-0.887554837061986
2000-03-31,0,0.1678755864198978
2001-03-31,0,-0.43554636739071273
2002-03-31,0,0.8622533349382641
2003-03-31,0,0.4218160498359407
2004-03-31,0,0.975012581668345
2005-03-31,0,0.08484590523302336
2006-03-31,0,0.19299831642541077
2007-03-31,0,-0.12244225690654419
2008-03-31,0,0.37313298136201295
2009-03-31,0,0.07232068902252178
2010-03-31,0,-1.046891713923517
2011-03-31,0,-0.3261901598352053
2012-03-31,0,0.029093073007996798
2013-03-31,0,-0.3561322229745401
2014-03-31,0,0.3049522908189089
2015-03-31,0,0.09566011974279835
2016-03-31,0,-1.1939608494015252
2017-03-31,0,0.5701577656855201
2018-03-31,0,0.05966376921410654
2019-03-31,0,-0.8480960531564579
2020-03-31,0,1.0745753959908735
2021-03-31,0,-0.2960046135550155
2022-03-31,0,0.4816838119188686
2023-03-31,0,0.38370576344779783
2024-03-31,0,0.564632933323603
2025-03-31,0,0.8874470454999029
