time,spatial_ref,SPI3
1950-03-31,0,0.4150837230269074
1951-03-31,0,0.20796539563863461
1952-03-31,0,0.19553210613309752
1953-03-31,0,0.5932164730234079
1954-03-31,0,-0.22689160032249298
1955-03-31,0,0.10022785300801192
1956-03-31,0,-0.18508927480018925
1957-03-31,0,0.5163146883222939
1958-03-31,0,-0.1403008295261955
1959-03-31,0,-0.15963289914015982
1960-03-31,0,0.2769023088274089
1961-03-31,0,0.5018343387657396
1962-03-31,0,0.13173938234798896
1963-03-31,0,-0.8517330346610905
1964-03-31,0,0.13361337085822167
1965-03-31,0,0.13791781611579182
1966-03-31,0,-0.011745187525333954
1967-03-31,0,-0.468056717492627
1968-03-31,0,-0.11228289473521985
1969-03-31,0,0.08766911529876051
1970-03-31,0,0.3489847288783187
1971-03-31,0,-0.9364917285532669
1972-03-31,0,0.5264734151202644
1973-03-31,0,0.3993425620180648
1974-03-31,0,-0.8137589789919911
1975-03-31,0,-0.08895769378640596
1976-03-31,0,0.0925420462428722
1977-03-31,0,0.6932259724334617
1978-03-31,0,0.17771931940325428
1979-03-31,0,-0.1016741358235451
1980-03-31,0,0.356440853241456
1981-03-31,0,-0.4411134866708279
1982-03-31,0,-0.11114865183505204
1983-03-31,0,0.06819909891135557
1984-03-31,0,-0.24029892969146438
1985-03-31,0,-0.05414049415673971
1986-03-31,0,0.7248856789792586
1987-03-31,0,0.13316655394843513
1988-03-31,0,0.4173467819077792
1989-03-31,0,-0.5295659013763317
1990-03-31,0,-0.1355067910234026
1991-03-31,0,0.34997028696366694
1992-03-31,0,-0.36648886713748513
1993-03-31,0,0.22233386107371966
1994-03-31,0,0.6516143161596469
1995-03-31,0,-0.2279473598533277
1996-03-31,0,0.2953951280733056
1997-03-31,0,0.07389113123114215
1998-03-31,0,-0.2767166806306197
1999-03-31,0,0.2017478381498649
2000-03-31,0,0.20898647956323327
2001-03-31,0,-0.2631344899808912
2002-03-31,0,0.07394650202987267
2003-03-31,0,0.4522204926785694
2004-03-31,0,-0.17721402751317755
2005-03-31,0,0.01479531203405471
2006-03-31,0,-0.34736373484306743
2007-03-31,0,0.1523137509962714
2008-03-31,0,-0.18356890911834334
2009-03-31,0,-0.23630807774507723
2010-03-31,0,-0.49365285749971877
2011-03-31,0,-0.18423724393276936
2012-03-31,0,0.2952341105331828
2013-03-31,0,-0.4368331324233435
2014-03-31,0,0.11606893797733668
2015-03-31,0,-0.15801473871753105
2016-03-31,0,0.17290151487938668
2017-03-31,0,-0.11842119114818926
2018-03-31,0,0.8686958633473736
2019-03-31,0,0.18005184868004126
2020-03-31,0,-0.6536470959949021
2021-03-31,0,-0.6721594361463693
2022-03-31,0,0.3872218490891457
2023-03-31,0,0.43054036154825154
2024-03-31,0,-0.1750032038937919
2025-03-31,0,0.4182722428964577
