time,spatial_ref,SPI3
1951-03-31,0,0.6346793636092415
1952-03-31,0,-0.19034068344007346
1953-03-31,0,0.2378019520600135
1954-03-31,0,-0.4209964111049862
1955-03-31,0,-0.2737587351003178
1956-03-31,0,0.5429690591829875
1957-03-31,0,-1.020355302059813
1958-03-31,0,0.472946409578411
1959-03-31,0,0.03254697406106582
1960-03-31,0,0.1460182268194826
1961-03-31,0,0.21629792187312197
1962-03-31,0,0.40378637086556496
1963-03-31,0,0.19631149256384417
1964-03-31,0,-0.8811001211748184
1965-03-31,0,0.4635405257870093
1966-03-31,0,0.20872374640088667
1967-03-31,0,-0.24937589660520681
1968-03-31,0,-0.0022577958704924203
1969-03-31,0,-0.1880582157830989
1970-03-31,0,-0.4477906142273549
1971-03-31,0,0.2862089888898947
1972-03-31,0,-0.3161477226162502
1973-03-31,0,0.14926185586529175
1974-03-31,0,-0.6093057151341293
1975-03-31,0,0.01991297451467313
1976-03-31,0,-0.4491925194256633
1977-03-31,0,-0.4597464867880182
1978-03-31,0,-0.6008700675678259
1979-03-31,0,0.19499096327208984
1980-03-31,0,0.047237678078643305
1981-03-31,0,0.30339159850453146
1982-03-31,0,-0.7595220978964913
1983-03-31,0,0.40108869526887275
1984-03-31,0,-0.13200661806061473
1985-03-31,0,-0.274291612413433
1986-03-31,0,-0.0004341556543912638
1987-03-31,0,0.45773147315312884
1988-03-31,0,0.21864337161743175
1989-03-31,0,0.5483717205201466
1990-03-31,0,-0.30056768423917696
1991-03-31,0,0.44192090493840247
1992-03-31,0,0.27231244960709045
1993-03-31,0,-0.1716852681382603
1994-03-31,0,0.5458168568654981
1995-03-31,0,-1.0018297737081334
1996-03-31,0,-0.3319236022491844
1997-03-31,0,0.3507505953523698
1998-03-31,0,0.17740723468289873
1999-03-31,0,0.23498366876744167
2000-03-31,0,-0.3405188253432252
2001-03-31,0,0.3922738803441138
2002-03-31,0,-0.23696508856165302
2003-03-31,0,-0.5184809234215924
2004-03-31,0,-0.3677684703580315
2005-03-31,0,0.11356515181006341
2006-03-31,0,0.6337896022129893
2007-03-31,0,0.29645350610563864
2008-03-31,0,0.1052366404170483
2009-03-31,0,-0.7425678683284737
2010-03-31,0,-0.46643766151840005
2011-03-31,0,0.17419593607337244
2012-03-31,0,0.25711652445576594
2013-03-31,0,-0.34489334071375827
2014-03-31,0,0.268300148987589
2015-03-31,0,0.11564610889019995
2016-03-31,0,0.22364241674568586
2017-03-31,0,-0.39130292931504945
2018-03-31,0,0.10067559213633745
2019-03-31,0,-0.10726946345966713
2020-03-31,0,0.2581314817554215
2021-03-31,0,-0.76512518501192
2022-03-31,0,0.12709547499006152
2023-03-31,0,0.7061557717144953
2024-03-31,0,-0.1619138689746215
2025-03-31,0,0.4430313652790076
